Product name,Product number,SKU Number,Size,Color,Price,Sales,Stock,Inventory Rotation,Date,Sheet
FDMCﾑﾈﾎﾟｹOP,51-40206,505,M,ﾁﾕｳｱｵﾑｼﾞ,1089.0,91.0,451.0,34.7,2024-08-05,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,M,ﾁﾕｳｱｵﾑｼﾞ,1089.0,95.0,356.0,26.2,2024-08-12,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,M,ﾁﾕｳｱｵﾑｼﾞ,1089.0,49.0,220.0,31.4,2024-08-19,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-04-22,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-04-29,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-06,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-13,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-20,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-27,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-03,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-10,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-17,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,35.0,1357.0,271.4,2024-06-24,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,196.0,1266.0,45.2,2024-07-01,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,193.0,1073.0,38.9,2024-07-08,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,208.0,866.0,29.1,2024-07-15,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,184.0,682.0,25.9,2024-07-22,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,112.0,570.0,35.6,2024-07-29,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,105.0,465.0,31.0,2024-08-05,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,93.0,372.0,28.0,2024-08-12,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,69.0,205.0,20.8,2024-08-19,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-04-22,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-04-29,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-06,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-13,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-20,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-27,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-03,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-10,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-17,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,80.0,1272.0,111.3,2024-06-24,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,528.0,836.0,11.1,2024-07-01,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,319.0,517.0,11.3,2024-07-08,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,199.0,319.0,11.2,2024-07-15,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,121.0,198.0,11.5,2024-07-22,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,52.0,146.0,19.7,2024-07-29,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,52.0,94.0,12.7,2024-08-05,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,27.0,67.0,17.4,2024-08-12,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾉｳｸﾛﾑｼﾞ,1089.0,15.0,29.0,13.5,2024-08-19,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-04-22,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-04-29,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-06,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-13,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-20,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-27,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-03,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-10,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-17,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,22.0,1330.0,423.2,2024-06-24,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,214.0,1194.0,39.1,2024-07-01,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,222.0,972.0,30.6,2024-07-08,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,225.0,748.0,23.3,2024-07-15,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,172.0,576.0,23.4,2024-07-22,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,80.0,496.0,43.4,2024-07-29,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,89.0,407.0,32.0,2024-08-05,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,83.0,324.0,27.3,2024-08-12,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,L,ﾁﾕｳｱｵﾑｼﾞ,1089.0,69.0,169.0,17.1,2024-08-19,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-04-22,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-04-29,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-06,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-13,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-20,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-27,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-03,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-10,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-17,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,26.0,1369.0,368.6,2024-06-24,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,196.0,1278.0,45.6,2024-07-01,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,212.0,1073.0,35.4,2024-07-08,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,198.0,876.0,31.0,2024-07-15,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,169.0,707.0,29.3,2024-07-22,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,104.0,603.0,40.6,2024-07-29,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,99.0,504.0,35.6,2024-08-05,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,85.0,419.0,34.5,2024-08-12,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾀﾝｷﾐﾄﾞﾘﾑｼﾞ,1089.0,74.0,250.0,23.6,2024-08-19,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-04-22,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-04-29,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-06,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-13,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-20,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-27,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-03,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-10,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-17,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,85.0,1295.0,106.6,2024-06-24,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,615.0,781.0,8.9,2024-07-01,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,332.0,449.0,9.5,2024-07-08,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,205.0,245.0,8.4,2024-07-15,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,105.0,140.0,9.3,2024-07-22,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,45.0,95.0,14.8,2024-07-29,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,30.0,65.0,15.2,2024-08-05,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,20.0,45.0,15.8,2024-08-12,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾉｳｸﾛﾑｼﾞ,1089.0,5.0,31.0,43.4,2024-08-19,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-04-22,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-04-29,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-06,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-13,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-20,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-05-27,ladies_dress_51-40206
FDMCﾑﾈﾎﾟｹOP,51-40206,505,LL,ﾁﾕｳｱｵﾑｼﾞ,1089.0,0.0,0.0,0.0,2024-06-03,ladies_dress_51-40206
